G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Position
1,2016-01-29,24-307,PHO,@,NYK,L (-18),0,25:06,4,9,.444,1,2,.500,3,4,.750,0,2,2,4,1,0,2,2,12,8.5,+2,1.0
2,2016-01-31,24-309,PHO,@,DAL,L (-13),0,13:10,1,3,.333,0,2,.000,2,2,1.000,1,0,1,1,0,0,3,0,4,0.7,+8,1.0
3,2016-02-02,24-311,PHO,,TOR,L (-7),0,1:38,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,1.3,-2,1.0
4,2016-02-04,24-313,PHO,,HOU,L (-6),0,15:10,3,5,.600,1,2,.500,1,1,1.000,0,2,2,1,1,0,0,1,8,7.6,+4,1.0
5,2016-02-06,24-315,PHO,,UTA,L (-9),0,10:10,1,3,.333,0,2,.000,1,2,.500,0,1,1,1,0,0,0,1,3,1.5,-10,1.0
6,2016-02-08,24-317,PHO,,OKC,L (-16),0,2:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,1.0
7,2016-02-19,24-328,PHO,,HOU,L (-16),0,14:35,2,5,.400,1,2,.500,3,4,.750,1,1,2,3,1,0,1,3,8,6.8,+11,1.0
8,2016-02-28,24-337,CLE,@,WAS,L (-14),0,6:59,2,4,.500,1,2,.500,3,3,1.000,0,1,1,0,0,0,0,0,8,6.3,+15,1.0
9,2016-03-04,24-342,CLE,,WAS,W (+25),0,5:50,2,4,.500,1,2,.500,0,0,,0,0,0,0,0,0,1,1,5,1.6,-2,1.0
10,2016-03-05,24-343,CLE,,BOS,W (+17),0,1:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,1.0
11,2016-03-10,24-348,CLE,@,LAL,W (+12),0,1:25,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,0,1.0
12,2016-03-13,24-351,CLE,@,LAC,W (+24),0,3:17,0,1,.000,0,0,,0,0,,0,1,1,1,0,1,0,1,0,0.6,+1,1.0
13,2016-03-19,24-357,CLE,@,MIA,L (-21),0,15:48,0,3,.000,0,0,,1,2,.500,0,3,3,2,0,0,2,1,1,-1.6,+8,1.0
14,2016-03-21,24-359,CLE,,DEN,W (+33),0,5:18,1,1,1.000,1,1,1.000,0,0,,0,0,0,2,0,0,1,0,3,3.1,+5,1.0
15,2016-03-23,24-361,CLE,,MIL,W (+9),0,0:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,1.0
16,2016-03-24,24-362,CLE,@,BRK,L (-9),0,0:23,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.7,+3,1.0
17,2016-03-26,24-364,CLE,@,NYK,W (+14),0,1:14,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,1.0
18,2016-03-31,25-003,CLE,,BRK,W (+20),0,6:44,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-2.9,-7,1.0
19,2016-04-05,25-008,CLE,@,MIL,W (+29),0,5:41,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,2.4,+1,1.0
20,2016-04-06,25-009,CLE,@,IND,L (-14),0,5:08,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+4,1.0
21,2016-04-11,25-014,CLE,,ATL,W (+15),0,6:58,1,3,.333,0,0,,0,0,,1,2,3,1,0,0,0,0,2,2.3,0,1.0
22,2016-04-13,25-016,CLE,,DET,L (-2),1,47:06,14,29,.483,3,5,.600,5,8,.625,1,3,4,7,0,0,5,5,36,19.6,+3,1.0
