G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Position
1,2015-12-20,23-272,CLE,,PHI,W (+22),1,17:04,5,12,.417,2,2,1.000,0,0,,0,1,1,4,2,0,1,1,12,9.3,+16,1.0
2,2015-12-23,23-275,CLE,,NYK,W (+7),1,18:57,1,7,.143,0,1,.000,3,3,1.000,1,0,1,4,0,0,2,2,5,1.2,-5,1.0
3,2015-12-25,23-277,CLE,@,GSW,L (-6),1,26:14,4,15,.267,0,6,.000,5,5,1.000,3,0,3,2,1,0,2,1,13,6.2,+7,1.0
4,2015-12-28,23-280,CLE,@,PHO,W (+4),1,24:10,7,16,.438,2,7,.286,6,6,1.000,0,1,1,2,1,0,1,0,22,15.3,+10,1.0
5,2016-01-02,23-285,CLE,,ORL,W (+25),1,21:26,4,12,.333,0,4,.000,5,7,.714,1,1,2,5,0,0,1,1,13,8.5,+16,1.0
6,2016-01-04,23-287,CLE,,TOR,W (+22),1,28:44,10,16,.625,2,5,.400,3,3,1.000,2,4,6,8,0,0,1,1,25,24.6,+23,1.0
7,2016-01-06,23-289,CLE,@,WAS,W (+6),1,33:53,14,22,.636,1,4,.250,3,5,.600,2,3,5,3,2,1,4,1,32,24.1,+6,1.0
8,2016-01-08,23-291,CLE,@,MIN,W (+26),1,27:00,5,12,.417,1,3,.333,2,2,1.000,2,0,2,2,0,0,4,3,13,4.2,+9,1.0
9,2016-01-10,23-293,CLE,@,PHI,W (+10),1,30:49,3,15,.200,1,6,.167,1,1,1.000,0,5,5,2,2,1,2,2,8,1.5,+12,1.0
10,2016-01-12,23-295,CLE,@,DAL,W (+3),1,38:50,8,20,.400,3,8,.375,3,4,.750,0,2,2,9,1,0,3,2,22,14.9,-4,1.0
11,2016-01-14,23-297,CLE,@,SAS,L (-4),1,32:26,6,17,.353,2,5,.400,2,2,1.000,0,2,2,4,1,0,3,1,16,7.5,-7,1.0
12,2016-01-15,23-298,CLE,@,HOU,W (+14),1,29:34,9,17,.529,1,5,.200,4,5,.800,0,4,4,1,0,1,1,2,23,15.1,+7,1.0
13,2016-01-18,23-301,CLE,,GSW,L (-34),1,22:36,3,11,.273,1,3,.333,1,1,1.000,2,3,5,3,0,0,2,0,8,3.9,-21,1.0
14,2016-01-20,23-303,CLE,@,BRK,W (+13),1,21:17,4,7,.571,1,2,.500,0,0,,0,1,1,5,0,0,2,0,9,7.5,+8,1.0
15,2016-01-21,23-304,CLE,,LAC,W (+13),1,28:32,8,18,.444,2,4,.500,3,3,1.000,1,1,2,4,1,0,1,3,21,14.2,+15,1.0
16,2016-01-23,23-306,CLE,,CHI,L (-13),1,31:11,5,16,.313,0,2,.000,1,1,1.000,2,1,3,3,2,1,0,1,11,7.9,0,1.0
17,2016-01-25,23-308,CLE,,MIN,W (+7),1,27:58,7,18,.389,1,4,.250,2,2,1.000,3,6,9,4,0,0,4,1,17,9.5,-9,1.0
18,2016-01-27,23-310,CLE,,PHO,W (+22),1,22:25,4,11,.364,0,3,.000,0,0,,1,3,4,3,3,0,3,0,8,5.6,+9,1.0
19,2016-01-29,23-312,CLE,@,DET,W (+8),1,32:25,11,19,.579,0,3,.000,6,7,.857,0,4,4,2,1,0,1,2,28,20.5,+13,1.0
20,2016-01-30,23-313,CLE,,SAS,W (+14),1,36:29,9,17,.529,0,2,.000,3,4,.750,1,0,1,6,2,0,1,2,21,17.4,+13,1.0
21,2016-02-01,23-315,CLE,@,IND,W (+5),1,40:59,10,20,.500,1,4,.250,4,4,1.000,0,3,3,7,0,0,3,2,25,17.0,-3,1.0
22,2016-02-03,23-317,CLE,@,CHO,L (-9),1,36:37,10,17,.588,1,4,.250,5,5,1.000,0,1,1,5,1,0,1,4,26,20.3,-4,1.0
23,2016-02-05,23-319,CLE,,BOS,L (-1),1,37:29,7,15,.467,0,2,.000,5,6,.833,0,3,3,6,0,0,2,3,19,12.8,-4,1.0
24,2016-02-06,23-320,CLE,,NOP,W (+15),1,37:03,11,21,.524,3,9,.333,4,4,1.000,0,4,4,3,2,0,3,1,29,20.6,+19,1.0
25,2016-02-08,23-322,CLE,,SAC,W (+20),1,35:00,13,21,.619,5,8,.625,1,1,1.000,2,1,3,12,0,1,2,5,32,29.3,+22,1.0
26,2016-02-10,23-324,CLE,,LAL,W (+9),1,35:50,15,24,.625,3,6,.500,2,4,.500,1,2,3,7,2,0,1,5,35,28.6,+7,1.0
27,2016-02-18,23-332,CLE,,CHI,W (+11),1,31:26,6,18,.333,1,3,.333,6,6,1.000,1,0,1,4,2,0,2,3,19,11.1,+13,1.0
28,2016-02-21,23-335,CLE,@,OKC,W (+23),1,9:16,1,5,.200,0,1,.000,0,0,,0,1,1,1,0,0,0,1,2,-0.5,-3,1.0
29,2016-02-22,23-336,CLE,,DET,L (-8),1,37:42,11,21,.524,3,7,.429,5,6,.833,0,1,1,5,2,0,2,5,30,21.1,-8,1.0
30,2016-02-24,23-338,CLE,,CHO,W (+11),1,32:09,10,17,.588,1,4,.250,2,4,.500,3,3,6,5,1,1,1,2,23,20.7,+15,1.0
31,2016-02-26,23-340,CLE,@,TOR,L (-2),1,31:11,4,11,.364,0,2,.000,2,2,1.000,1,0,1,1,1,0,2,2,10,3.5,-2,1.0
32,2016-02-28,23-342,CLE,@,WAS,L (-14),1,32:11,9,20,.450,4,8,.500,6,6,1.000,0,1,1,6,0,0,4,4,28,16.5,-22,1.0
33,2016-02-29,23-343,CLE,,IND,W (+4),1,35:21,5,13,.385,1,2,.500,11,11,1.000,1,2,3,6,1,0,4,3,22,16.2,+4,1.0
34,2016-03-04,23-347,CLE,,WAS,W (+25),1,31:40,8,18,.444,3,6,.500,2,2,1.000,1,4,5,8,1,0,1,1,21,18.7,+25,1.0
