G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Position
1,2015-10-29,23-221,ATL,@,NYK,W (+11),0,1:09,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1,1.3,-3,5.0
2,2015-11-07,23-230,ATL,,WAS,W (+15),0,0:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,0,5.0
3,2015-11-24,23-247,ATL,,BOS,W (+24),0,2:51,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,0,0,0.0,-1,5.0
4,2015-12-12,23-265,ATL,,SAS,L (-25),0,7:15,1,3,.333,0,0,,1,2,.500,0,0,0,0,0,0,0,0,3,0.9,-2,5.0
5,2015-12-29,23-282,ATL,@,HOU,W (+6),0,10:15,3,5,.600,0,0,,0,0,,3,3,6,0,1,0,2,1,6,5.3,-6,5.0
6,2016-01-03,23-287,ATL,@,NYK,L (-14),0,18:10,2,4,.500,0,0,,0,2,.000,1,3,4,0,0,3,1,0,4,3.9,0,5.0
7,2016-01-05,23-289,ATL,,NYK,L (-6),0,12:57,2,3,.667,0,0,,1,2,.500,1,2,3,0,0,2,0,2,5,5.2,-6,5.0
8,2016-01-23,23-307,ATL,@,PHO,L (-3),0,4:32,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0.3,-5,5.0
9,2016-02-01,23-316,ATL,,DAL,W (+15),0,3:17,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-2,5.0
10,2016-02-03,23-318,ATL,@,PHI,W (+38),0,8:06,2,3,.667,0,0,,0,0,,1,3,4,0,0,1,1,2,4,3.2,+9,5.0
11,2016-03-04,23-348,ATL,@,LAL,W (+29),0,3:10,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.7,+6,5.0
