G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Position
1,2015-10-28,22-038,SAS,@,OKC,L (-6),0,12:41,2,4,.500,0,1,.000,0,0,,0,1,1,0,1,0,0,0,4,3.3,-10,3.0
2,2015-10-30,22-040,SAS,,BRK,W (+27),0,10:53,0,1,.000,0,0,,0,0,,0,2,2,0,1,1,0,3,0,0.4,+3,3.0
3,2015-11-01,22-042,SAS,@,BOS,W (+8),0,0:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,3.0
4,2015-11-02,22-043,SAS,@,NYK,W (+10),0,6:06,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0,0.3,+3,3.0
5,2015-11-04,22-045,SAS,@,WAS,L (-3),0,4:32,1,2,.500,0,1,.000,2,2,1.000,0,1,1,0,0,0,0,1,4,2.9,+11,3.0
6,2015-11-07,22-048,SAS,,CHO,W (+20),0,12:55,2,5,.400,0,0,,0,2,.000,1,1,2,2,0,1,0,1,4,3.2,+1,3.0
7,2015-11-09,22-050,SAS,@,SAC,W (+18),0,9:58,0,3,.000,0,0,,0,0,,2,2,4,0,0,1,0,1,0,0.2,-8,3.0
8,2015-11-11,22-052,SAS,@,POR,W (+12),0,0:55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,3.0
9,2015-11-14,22-055,SAS,,PHI,W (+9),1,31:09,4,9,.444,2,2,1.000,0,0,,0,7,7,3,3,1,1,1,10,11.8,+20,3.0
10,2015-11-16,22-057,SAS,,POR,W (+13),0,7:03,0,2,.000,0,1,.000,0,0,,0,3,3,1,0,1,2,1,0,-1.5,+1,3.0
11,2015-11-18,22-059,SAS,,DEN,W (+11),0,7:40,1,2,.500,0,0,,0,2,.000,0,0,0,1,0,0,0,0,2,0.9,-4,3.0
12,2015-11-20,22-061,SAS,@,NOP,L (-14),0,7:19,0,1,.000,0,0,,1,2,.500,0,2,2,1,0,2,0,0,1,2.6,-1,3.0
13,2015-11-21,22-062,SAS,,MEM,W (+10),0,18:00,3,5,.600,0,0,,2,2,1.000,0,6,6,2,0,0,0,1,8,8.5,-1,3.0
14,2015-11-23,22-064,SAS,,PHO,W (+14),0,7:37,1,3,.333,0,0,,0,0,,0,0,0,0,2,0,1,0,2,1.3,+2,3.0
15,2015-11-25,22-066,SAS,,DAL,W (+5),0,1:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,+2,3.0
16,2015-11-27,22-068,SAS,@,DEN,W (+11),0,28:38,1,3,.333,0,0,,3,4,.750,0,4,4,3,0,0,1,3,5,4.0,+19,3.0
17,2015-11-28,22-069,SAS,,ATL,W (+20),0,20:59,1,3,.333,1,1,1.000,2,2,1.000,0,6,6,1,1,0,1,0,5,5.8,-9,3.0
18,2015-11-30,22-071,SAS,@,CHI,L (-3),0,4:55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-8,3.0
19,2015-12-02,22-073,SAS,,MIL,W (+25),0,18:38,1,3,.333,0,1,.000,2,3,.667,0,5,5,0,3,1,2,2,4,4.3,+7,3.0
20,2015-12-03,22-074,SAS,@,MEM,W (+20),0,15:17,0,2,.000,0,0,,0,0,,1,1,2,4,0,1,0,1,0,2.7,+3,3.0
21,2015-12-05,22-076,SAS,,BOS,W (+3),0,8:07,2,2,1.000,0,0,,0,0,,0,2,2,0,1,0,0,1,4,4.6,+5,3.0
22,2015-12-07,22-078,SAS,@,PHI,W (+51),1,29:52,2,4,.500,0,0,,3,5,.600,0,5,5,1,0,0,0,3,7,5.2,+28,3.0
23,2015-12-09,22-080,SAS,@,TOR,L (-3),0,12:00,2,3,.667,1,1,1.000,0,0,,0,1,1,2,0,0,0,0,5,5.4,+1,3.0
24,2015-12-11,22-082,SAS,,LAL,W (+22),0,20:57,0,1,.000,0,1,.000,0,0,,0,1,1,3,0,0,2,1,0,-0.7,0,3.0
25,2015-12-12,22-083,SAS,@,ATL,W (+25),0,5:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,1,0,2,0.3,+1,3.0
26,2015-12-14,22-085,SAS,,UTA,W (+37),0,16:34,2,3,.667,0,0,,2,2,1.000,0,1,1,1,0,0,1,2,6,3.9,-2,3.0
27,2015-12-16,22-087,SAS,,WAS,W (+19),0,16:48,2,3,.667,0,0,,2,4,.500,0,1,1,2,0,2,1,2,6,5.2,+9,3.0
28,2015-12-21,22-092,SAS,,IND,W (+14),0,4:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-2,3.0
29,2015-12-23,22-094,SAS,@,MIN,W (+25),0,20:02,5,6,.833,0,1,.000,0,0,,2,3,5,3,1,1,1,0,10,12.9,+14,3.0
30,2015-12-26,22-097,SAS,,DEN,W (+15),0,14:48,2,5,.400,0,0,,0,0,,1,2,3,0,0,0,1,0,4,1.6,+2,3.0
31,2015-12-28,22-099,SAS,,MIN,W (+6),0,10:15,2,2,1.000,0,0,,0,0,,0,2,2,0,1,1,2,0,4,3.7,+4,3.0
