G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Position
1,2015-10-27,28-067,DET,@,ATL,W (+12),0,10:57,1,4,.250,0,0,,0,0,,1,1,2,0,0,0,1,1,2,-0.8,-5,2.0
2,2015-10-28,28-068,DET,,UTA,W (+5),0,6:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,+5,2.0
3,2016-04-13,28-236,DET,@,CLE,W (+2),0,26:32,6,15,.400,4,9,.444,4,4,1.000,0,3,3,3,0,0,0,0,20,14.9,+9,2.0
