G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Position
1,2015-10-30,19-325,WAS,@,MIL,W (+5),0,1:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,3.0
2,2015-11-06,19-332,WAS,@,BOS,L (-20),0,14:26,3,9,.333,0,4,.000,1,3,.333,0,2,2,2,0,0,1,3,7,0.9,+3,3.0
3,2015-11-07,19-333,WAS,@,ATL,L (-15),0,0:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,3.0
4,2015-11-10,19-336,WAS,,OKC,L (-24),0,25:50,4,8,.500,2,4,.500,1,2,.500,0,3,3,0,0,0,1,4,11,4.9,-11,3.0
5,2015-11-14,19-340,WAS,,ORL,W (+9),0,9:46,2,3,.667,0,1,.000,0,0,,0,1,1,0,0,0,0,3,4,1.8,-8,3.0
6,2015-11-17,19-343,WAS,,MIL,W (+29),0,8:04,2,3,.667,1,1,1.000,2,4,.500,0,3,3,0,0,0,1,1,7,4.4,+4,3.0
7,2015-11-24,19-350,WAS,,IND,L (-17),0,1:43,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-4,3.0
8,2015-11-27,19-353,WAS,@,BOS,L (-33),0,13:00,0,7,.000,0,3,.000,4,4,1.000,0,6,6,0,0,0,0,1,4,0.5,-13,3.0
9,2015-11-28,19-354,WAS,,TOR,L (-2),0,1:19,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-2,3.0
10,2015-12-01,19-357,WAS,@,CLE,W (+12),0,0:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,3.0
11,2015-12-02,19-358,WAS,,LAL,L (-4),0,5:22,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-0.1,+9,3.0
12,2015-12-04,19-360,WAS,,PHO,W (+3),0,3:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+3,3.0
13,2015-12-06,19-362,WAS,,DAL,L (-12),0,1:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1,3.0
14,2015-12-11,20-002,WAS,@,NOP,L (-2),0,7:45,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-0.1,-7,3.0
15,2015-12-12,20-003,WAS,@,DAL,W (+3),0,8:58,1,2,.500,0,1,.000,1,2,.500,0,3,3,0,1,0,2,3,3,0.3,0,3.0
16,2015-12-14,20-005,WAS,@,MEM,L (-17),0,17:19,3,7,.429,2,3,.667,0,0,,0,4,4,1,2,0,1,2,8,6.4,0,3.0
17,2015-12-16,20-007,WAS,@,SAS,L (-19),0,24:43,6,15,.400,2,7,.286,4,4,1.000,2,1,3,0,0,0,0,3,18,10.4,-7,3.0
18,2015-12-19,20-010,WAS,,CHO,W (+8),1,22:16,3,5,.600,2,2,1.000,0,0,,1,4,5,0,0,1,0,4,8,6.7,-6,3.0
19,2015-12-21,20-012,WAS,,SAC,W (+14),1,32:30,2,4,.500,2,2,1.000,2,2,1.000,0,6,6,2,1,0,1,4,8,7.6,-4,3.0
20,2015-12-23,20-014,WAS,,MEM,W (+9),1,20:04,3,6,.500,2,2,1.000,2,2,1.000,4,3,7,0,0,0,0,4,10,9.1,+15,3.0
