G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Position
1,2015-11-15,19-364,POR,@,CHO,L (-12),0,17:24,2,4,.500,0,0,,0,0,,1,3,4,0,0,1,0,0,4,4.3,+8,4.0
2,2015-11-16,20-000,POR,@,SAS,L (-13),0,3:17,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.0,-3,4.0
3,2015-11-18,20-002,POR,@,HOU,L (-5),0,4:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-5,4.0
4,2015-11-20,20-004,POR,,LAC,W (+11),0,2:35,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,0,2,2.0,0,4.0
5,2015-11-28,20-012,POR,,LAL,W (+12),0,0:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-2,4.0
6,2015-11-30,20-014,POR,@,LAC,L (-15),0,2:19,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,0,2,2.7,+2,4.0
7,2015-12-21,20-035,POR,@,ATL,L (-9),0,0:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,4.0
8,2016-03-28,20-133,POR,,SAC,W (+12),0,4:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-15,4.0
