G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Position
1,2015-10-27,35-128,CLE,@,CHI,L (-2),0,16:57,4,7,.571,2,4,.500,0,0,,0,0,0,1,1,0,1,3,10,6.2,-5,3.0
2,2015-10-28,35-129,CLE,@,MEM,W (+30),0,18:20,5,6,.833,3,3,1.000,1,1,1.000,0,3,3,0,0,0,2,3,14,9.5,+19,3.0
3,2015-10-30,35-131,CLE,,MIA,W (+10),0,24:23,2,7,.286,1,3,.333,0,0,,0,0,0,0,1,0,3,1,5,-1.5,+9,3.0
4,2015-11-02,35-134,CLE,@,PHI,W (+7),0,21:43,2,4,.500,1,2,.500,2,2,1.000,0,1,1,0,0,0,0,2,7,4.5,-4,3.0
5,2015-11-04,35-136,CLE,,NYK,W (+10),1,35:17,2,6,.333,1,5,.200,4,6,.667,0,4,4,3,0,0,1,2,9,6.3,+1,3.0
6,2015-11-06,35-138,CLE,,PHI,W (+6),0,29:04,7,11,.636,3,3,1.000,0,0,,0,1,1,2,0,0,2,3,17,10.6,-8,3.0
7,2015-11-08,35-140,CLE,,IND,W (+4),1,30:15,2,6,.333,1,3,.333,0,0,,1,0,1,1,2,0,1,4,5,2.4,-7,3.0
8,2015-11-10,35-142,CLE,,UTA,W (+4),0,25:43,2,6,.333,0,3,.000,3,6,.500,0,2,2,1,1,1,0,3,7,4.2,+3,3.0
9,2015-11-13,35-145,CLE,@,NYK,W (+6),0,19:12,0,2,.000,0,2,.000,0,0,,0,1,1,0,1,0,0,3,0,-1.3,-7,3.0
10,2015-11-14,35-146,CLE,@,MIL,L (-3),0,39:04,5,10,.500,3,6,.500,1,3,.333,1,2,3,0,1,0,1,4,14,7.9,-1,3.0
11,2015-11-17,35-149,CLE,@,DET,L (-5),0,16:28,0,3,.000,0,2,.000,0,0,,0,1,1,1,0,0,1,1,0,-2.5,+8,3.0
12,2015-11-19,35-151,CLE,,MIL,W (+15),0,16:18,1,5,.200,0,1,.000,0,0,,0,0,0,1,1,1,1,3,2,-0.9,+5,3.0
13,2015-11-21,35-153,CLE,,ATL,W (+12),0,23:49,4,6,.667,0,2,.000,0,0,,0,1,1,3,0,1,1,2,8,6.7,+3,3.0
14,2015-11-23,35-155,CLE,,ORL,W (+14),0,19:05,3,5,.600,0,0,,1,1,1.000,0,1,1,2,0,0,1,1,7,5.0,-12,3.0
15,2015-11-25,35-157,CLE,@,TOR,L (-4),0,16:21,2,5,.400,0,1,.000,0,0,,0,2,2,0,0,0,0,1,4,1.5,-21,3.0
16,2015-11-27,35-159,CLE,@,CHO,W (+5),0,30:12,4,8,.500,2,5,.400,3,6,.500,0,1,1,1,0,0,1,2,13,7.0,+14,3.0
