G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Position
1,2015-11-04,25-029,SAC,@,PHO,L (-21),0,3:31,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,-1,4.0
2,2015-11-07,25-032,SAC,,GSW,L (-9),1,14:53,1,1,1.000,0,0,,1,2,.500,0,3,3,2,0,1,1,0,3,4.3,+8,4.0
3,2015-11-09,25-034,SAC,,SAS,L (-18),0,3:28,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.7,+2,4.0
4,2015-11-13,25-038,SAC,,BRK,W (+2),0,19:10,1,2,.500,0,0,,1,2,.500,0,1,1,0,2,0,1,0,3,2.9,+13,4.0
5,2015-11-15,25-040,SAC,,TOR,W (+6),0,14:38,1,2,.500,0,0,,0,0,,0,3,3,1,0,0,0,3,2,1.4,-5,4.0
6,2015-11-18,25-043,SAC,@,ATL,L (-6),1,15:57,0,0,,0,0,,0,0,,0,1,1,1,0,1,1,3,0,-0.5,-10,4.0
7,2015-11-19,25-044,SAC,@,MIA,L (-7),0,5:21,0,1,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0,0.0,-1,4.0
8,2015-11-27,25-052,SAC,,MIN,L (-10),0,9:21,0,1,.000,0,1,.000,1,2,.500,0,1,1,0,0,0,0,3,1,-1.0,-8,4.0
9,2015-11-28,25-053,SAC,@,GSW,L (-19),0,15:08,4,7,.571,1,1,1.000,0,0,,4,3,7,1,0,0,1,3,9,7.9,-12,4.0
10,2015-12-03,25-058,SAC,,BOS,L (-17),0,6:47,1,4,.250,0,0,,0,0,,1,0,1,0,1,0,0,0,2,1.3,-7,4.0
11,2015-12-05,25-060,SAC,@,HOU,L (-7),0,3:42,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,2,2,0.9,-6,4.0
12,2015-12-15,25-070,SAC,,HOU,W (+10),0,0:55,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3,4.0
13,2015-12-28,25-083,SAC,@,GSW,L (-19),0,24:42,3,7,.429,1,2,.500,1,3,.333,3,7,10,1,2,3,2,4,8,8.9,-9,4.0
14,2015-12-30,25-085,SAC,,PHI,L (-5),0,9:08,0,1,.000,0,0,,2,2,1.000,2,3,5,0,1,0,0,1,2,4.2,+6,4.0
15,2016-01-02,25-088,SAC,,PHO,W (+23),0,4:17,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,0,1,2,1.6,0,4.0
16,2016-01-04,25-090,SAC,@,OKC,W (+12),1,5:07,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0,0.3,-6,4.0
17,2016-01-05,25-091,SAC,@,DAL,L (-1),1,16:05,4,4,1.000,1,1,1.000,3,3,1.000,3,3,6,0,1,0,0,3,12,13.6,-5,4.0
18,2016-01-07,25-093,SAC,,LAL,W (+3),1,24:59,8,9,.889,0,0,,2,3,.667,2,2,4,0,1,2,0,1,18,18.5,+16,4.0
19,2016-01-09,25-095,SAC,,GSW,L (-12),1,21:52,3,4,.750,0,0,,3,3,1.000,1,2,3,0,0,0,0,3,9,7.5,-8,4.0
20,2016-01-13,25-099,SAC,,NOP,L (-12),1,8:46,0,1,.000,0,0,,0,0,,0,2,2,1,0,1,0,0,0,1.3,-1,4.0
21,2016-01-20,25-106,SAC,@,LAL,W (+19),0,1:56,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,+1,4.0
22,2016-01-21,25-107,SAC,,ATL,W (+3),0,11:29,1,2,.500,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,4,2.9,-10,4.0
23,2016-01-26,25-112,SAC,@,POR,L (-15),0,16:39,2,4,.500,0,0,,0,0,,3,3,6,1,1,0,1,1,4,5.3,-3,4.0
24,2016-01-28,25-114,SAC,@,NOP,L (-9),0,18:51,1,3,.333,1,2,.500,0,0,,2,7,9,0,0,0,1,2,3,3.0,+3,4.0
25,2016-01-30,25-116,SAC,@,MEM,L (-4),0,10:57,3,3,1.000,0,0,,0,0,,2,1,3,0,0,0,0,2,6,6.0,+4,4.0
26,2016-02-01,25-118,SAC,,MIL,W (+7),0,17:27,2,7,.286,0,1,.000,0,0,,7,1,8,1,0,0,0,2,4,5.0,-3,4.0
27,2016-02-05,25-122,SAC,@,BRK,L (-9),0,6:08,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.7,-4,4.0
28,2016-02-07,25-124,SAC,@,BOS,L (-9),0,3:14,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,-2,4.0
29,2016-02-08,25-125,SAC,@,CLE,L (-20),0,4:38,1,2,.500,0,0,,1,1,1.000,1,0,1,0,1,0,0,0,3,3.7,-2,4.0
30,2016-02-10,25-127,SAC,@,PHI,W (+4),0,14:49,2,3,.667,0,1,.000,2,2,1.000,3,1,4,0,0,2,1,3,6,6.3,+13,4.0
31,2016-02-19,25-136,SAC,,DEN,W (+6),1,14:54,0,0,,0,0,,0,0,,0,3,3,0,0,0,1,1,0,-0.5,+2,4.0
32,2016-02-23,25-140,SAC,@,DEN,W (+4),1,12:53,0,2,.000,0,0,,0,0,,0,3,3,0,0,3,0,1,0,1.2,-1,4.0
33,2016-02-24,25-141,SAC,,SAS,L (-16),1,23:00,6,9,.667,1,1,1.000,2,2,1.000,0,2,2,0,2,0,1,4,15,11.1,+13,4.0
34,2016-02-26,25-143,SAC,,LAC,L (-10),1,15:21,1,1,1.000,0,0,,2,4,.500,0,0,0,0,0,1,0,3,4,2.4,-12,4.0
35,2016-02-29,25-146,SAC,,OKC,L (-15),1,27:54,5,9,.556,0,1,.000,0,0,,4,0,4,2,3,0,0,3,10,11.7,-16,4.0
36,2016-03-02,25-148,SAC,@,MEM,L (-6),1,26:04,5,6,.833,0,1,.000,1,2,.500,1,2,3,1,1,0,1,5,11,8.4,-5,4.0
37,2016-03-03,25-149,SAC,@,DAL,W (+3),1,16:21,2,2,1.000,0,0,,0,0,,0,3,3,0,0,0,2,1,4,1.9,+1,4.0
38,2016-03-05,25-151,SAC,@,SAS,L (-10),1,30:39,7,7,1.000,2,2,1.000,0,0,,1,6,7,1,1,0,1,4,16,15.5,-10,4.0
39,2016-03-07,25-153,SAC,@,NOP,L (-3),1,19:31,1,2,.500,0,1,.000,0,0,,2,6,8,2,0,0,0,3,2,4.4,+1,4.0
40,2016-03-09,25-155,SAC,,CLE,L (-9),1,21:15,3,5,.600,0,1,.000,2,2,1.000,0,4,4,0,0,1,0,3,8,6.4,-6,4.0
41,2016-03-11,25-157,SAC,,ORL,L (-7),1,14:28,1,2,.500,0,0,,1,1,1.000,1,3,4,1,0,0,1,2,3,2.5,-15,4.0
42,2016-03-13,25-159,SAC,,UTA,L (-9),1,10:49,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,2,2,0.5,-17,4.0
43,2016-03-15,25-161,SAC,@,LAL,W (+8),0,5:28,0,1,.000,0,1,.000,1,2,.500,0,1,1,0,0,0,0,0,1,0.2,-5,4.0
44,2016-03-16,25-162,SAC,,NOP,L (-15),0,13:39,2,2,1.000,0,0,,1,2,.500,0,1,1,0,1,0,0,3,5,4.1,+10,4.0
45,2016-03-18,25-164,SAC,@,DET,L (-7),1,17:50,1,3,.333,0,0,,4,6,.667,2,1,3,1,1,0,1,2,6,5.1,-6,4.0
46,2016-03-20,25-166,SAC,@,NYK,W (+8),1,22:49,1,4,.250,0,2,.000,1,1,1.000,0,4,4,1,1,0,1,2,3,1.7,+3,4.0
47,2016-03-21,25-167,SAC,@,CHI,L (-7),1,10:54,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,2,2,0.5,-3,4.0
48,2016-03-23,25-169,SAC,@,MIN,L (-9),1,21:50,4,5,.800,1,1,1.000,0,0,,2,0,2,1,0,0,1,3,9,7.0,-7,4.0
49,2016-03-25,25-171,SAC,,PHO,W (+22),1,18:34,4,9,.444,2,5,.400,4,4,1.000,0,7,7,0,0,2,1,4,14,10.2,+9,4.0
50,2016-03-27,25-173,SAC,,DAL,W (+22),1,17:14,3,4,.750,1,1,1.000,0,0,,1,2,3,0,2,0,0,1,7,8.3,+8,4.0
51,2016-03-28,25-174,SAC,@,POR,L (-12),1,27:40,4,8,.500,1,2,.500,1,1,1.000,1,3,4,1,1,1,1,3,10,7.8,-4,4.0
52,2016-03-30,25-176,SAC,,WAS,W (+9),1,12:52,3,3,1.000,1,1,1.000,0,0,,1,4,5,0,1,0,0,1,7,8.6,+3,4.0
53,2016-04-01,25-178,SAC,,MIA,L (-6),1,13:38,2,6,.333,0,2,.000,0,0,,2,0,2,0,0,0,0,2,4,1.2,-10,4.0
54,2016-04-02,25-179,SAC,@,DEN,W (+9),1,16:52,2,8,.250,1,2,.500,0,0,,2,4,6,2,0,1,0,2,5,4.1,-5,4.0
55,2016-04-05,25-182,SAC,,POR,L (-8),0,15:20,3,5,.600,2,2,1.000,0,0,,0,0,0,0,0,0,0,1,8,5.3,-15,4.0
56,2016-04-07,25-184,SAC,,MIN,L (-8),0,27:50,7,12,.583,1,3,.333,2,2,1.000,3,3,6,1,0,1,1,3,17,13.6,-10,4.0
57,2016-04-09,25-186,SAC,,OKC,W (+2),0,21:00,3,5,.600,0,1,.000,1,2,.500,3,5,8,0,1,0,1,1,7,7.5,+16,4.0
