G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Position
1,2015-10-28,21-248,ORL,,WAS,L (-1),1,34:46,5,15,.333,1,3,.333,0,0,,4,6,10,8,1,0,2,1,11,11.3,-11,1.0
2,2015-10-30,21-250,ORL,,OKC,L (-3),1,36:47,5,11,.455,2,4,.500,2,2,1.000,1,2,3,5,1,0,0,5,14,12.1,-7,1.0
3,2015-11-01,21-252,ORL,@,CHI,L (-5),1,22:27,2,7,.286,0,2,.000,0,0,,0,1,1,3,0,1,3,5,4,-2.0,-11,1.0
4,2015-11-03,21-254,ORL,@,NOP,W (+9),1,29:28,4,12,.333,0,2,.000,0,0,,2,2,4,10,1,0,5,2,8,5.4,+4,1.0
5,2015-11-04,21-255,ORL,@,HOU,L (-5),1,29:11,2,8,.250,1,1,1.000,0,0,,1,1,2,7,2,1,3,4,5,4.2,-13,1.0
6,2015-11-06,21-257,ORL,,TOR,W (+5),1,15:08,0,4,.000,0,1,.000,0,0,,1,1,2,2,0,0,2,2,0,-3.2,-17,1.0
7,2015-11-07,21-258,ORL,@,PHI,W (+8),1,32:43,8,10,.800,0,0,,4,4,1.000,0,2,2,5,3,1,2,2,20,21.2,+11,1.0
8,2015-11-09,21-260,ORL,@,IND,L (-13),1,37:29,3,7,.429,0,0,,5,6,.833,0,2,2,7,3,0,4,1,11,11.0,-6,1.0
9,2015-11-11,21-262,ORL,,LAL,W (+2),1,28:38,1,13,.077,0,0,,0,2,.000,3,7,10,8,1,0,1,1,2,1.9,-1,1.0
10,2015-11-13,21-264,ORL,,UTA,W (+9),1,36:39,3,8,.375,2,3,.667,8,10,.800,0,3,3,6,2,1,5,2,16,12.8,+15,1.0
11,2015-11-14,21-265,ORL,@,WAS,L (-9),1,38:13,5,15,.333,0,1,.000,7,8,.875,1,4,5,5,1,0,4,3,17,9.3,-12,1.0
12,2015-11-18,21-269,ORL,,MIN,W (+3),1,40:52,11,23,.478,0,0,,2,5,.400,2,5,7,6,4,0,1,2,24,20.4,+12,1.0
13,2015-11-21,21-272,ORL,,SAC,L (-6),1,37:49,3,12,.250,1,2,.500,0,0,,2,3,5,8,0,0,5,1,7,2.3,-3,1.0
14,2015-11-23,21-274,ORL,@,CLE,L (-14),1,18:50,0,7,.000,0,1,.000,0,0,,0,2,2,4,1,0,0,1,0,-0.9,-19,1.0
15,2015-11-25,21-276,ORL,,NYK,W (+9),1,35:33,6,12,.500,0,1,.000,0,1,.000,2,4,6,11,0,0,2,2,12,13.1,+1,1.0
16,2015-11-27,21-278,ORL,,MIL,W (+24),1,30:47,10,12,.833,1,1,1.000,1,1,1.000,1,1,2,10,1,0,4,3,22,21.4,+20,1.0
17,2015-11-29,21-280,ORL,,BOS,W (+19),1,35:13,2,12,.167,0,0,,2,4,.500,1,2,3,5,1,1,2,1,6,1.7,+9,1.0
18,2015-12-01,21-282,ORL,@,MIN,W (+3),1,34:16,6,13,.462,0,1,.000,2,4,.500,1,7,8,5,0,0,2,5,14,8.8,+7,1.0
19,2015-12-03,21-284,ORL,@,UTA,W (+9),1,32:41,6,14,.429,0,1,.000,2,2,1.000,0,3,3,7,2,0,2,3,14,11.2,+13,1.0
20,2015-12-05,21-286,ORL,@,LAC,L (-2),1,36:50,9,18,.500,1,3,.333,2,4,.500,2,2,4,8,4,0,1,4,21,20.2,+1,1.0
21,2015-12-08,21-289,ORL,@,DEN,W (+11),1,32:12,8,15,.533,0,0,,2,2,1.000,2,3,5,4,1,0,2,1,18,14.4,+13,1.0
22,2015-12-09,21-290,ORL,@,PHO,L (-3),1,33:22,6,15,.400,0,1,.000,0,2,.000,0,3,3,10,5,0,3,2,12,12.2,-1,1.0
23,2015-12-11,21-292,ORL,,CLE,L (-35),1,20:07,4,9,.444,0,1,.000,1,2,.500,0,3,3,2,1,0,0,2,9,6.4,-14,1.0
24,2015-12-14,21-295,ORL,@,BRK,W (+23),1,29:49,6,11,.545,1,1,1.000,4,6,.667,2,3,5,5,2,0,2,1,17,16.3,+16,1.0
25,2015-12-16,21-297,ORL,,CHO,W (+15),1,30:16,5,9,.556,0,1,.000,2,2,1.000,0,3,3,9,1,0,2,1,12,13.5,+16,1.0
26,2015-12-18,21-299,ORL,,POR,W (+8),1,35:47,4,9,.444,0,1,.000,11,17,.647,3,3,6,3,2,1,4,5,19,13.7,+8,1.0
27,2015-12-20,21-301,ORL,,ATL,L (-3),1,30:39,6,14,.429,0,1,.000,2,6,.333,0,2,2,6,5,1,2,2,14,12.7,+4,1.0
28,2015-12-21,21-302,ORL,@,NYK,W (+8),1,9:51,2,3,.667,0,0,,1,1,1.000,0,0,0,3,0,0,0,0,5,5.8,+1,1.0
29,2015-12-23,21-304,ORL,,HOU,W (+3),1,31:44,5,11,.455,0,0,,2,4,.500,0,2,2,9,1,0,3,1,12,10.0,-8,1.0
30,2015-12-26,21-307,ORL,,MIA,L (-7),1,33:27,9,13,.692,0,0,,0,2,.000,0,2,2,7,1,0,3,2,18,14.4,-13,1.0
31,2015-12-28,21-309,ORL,,NOP,W (+15),1,21:57,3,5,.600,0,0,,0,0,,0,3,3,0,0,0,2,0,6,2.6,+14,1.0
32,2015-12-30,21-311,ORL,,BRK,W (+7),1,4:48,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,0,1.0
33,2016-01-01,21-313,ORL,@,WAS,L (-12),1,24:06,1,6,.167,1,2,.500,0,0,,0,1,1,7,1,0,3,2,3,1.6,-17,1.0
34,2016-01-02,21-314,ORL,@,CLE,L (-25),1,16:25,0,5,.000,0,0,,0,0,,2,1,3,4,0,0,2,2,0,-1.8,-24,1.0
35,2016-01-14,21-326,ORL,,TOR,L (-3),0,20:10,2,8,.250,0,1,.000,0,0,,0,1,1,4,0,0,3,1,4,-1.1,-12,1.0
36,2016-01-18,21-330,ORL,@,ATL,L (-17),1,26:54,7,14,.500,2,2,1.000,0,3,.000,0,2,2,5,1,0,5,0,16,7.9,-14,1.0
37,2016-01-20,21-332,ORL,,PHI,L (-9),1,40:58,8,13,.615,0,1,.000,5,9,.556,3,3,6,10,2,0,3,2,21,21.7,-1,1.0
38,2016-01-22,21-334,ORL,,CHO,L (-4),1,35:13,4,14,.286,2,3,.667,1,1,1.000,3,6,9,10,1,0,4,4,11,9.1,-12,1.0
39,2016-01-25,21-337,ORL,@,MEM,L (-6),1,38:33,6,11,.545,0,1,.000,2,4,.500,1,1,2,3,1,1,5,5,14,5.7,-14,1.0
40,2016-01-26,21-338,ORL,@,MIL,L (-7),1,24:00,3,5,.600,1,2,.500,1,1,1.000,0,0,0,3,0,1,2,3,8,5.3,-6,1.0
41,2016-01-29,21-341,ORL,@,BOS,L (-19),1,28:34,6,11,.545,0,0,,0,0,,0,2,2,1,2,0,0,3,12,8.8,-7,1.0
42,2016-01-31,21-343,ORL,,BOS,W (+5),1,14:45,3,5,.600,1,2,.500,2,2,1.000,2,2,4,1,0,0,3,4,9,4.8,-6,1.0
43,2016-02-01,21-344,ORL,@,SAS,L (-15),1,32:02,3,12,.250,0,1,.000,0,1,.000,3,2,5,8,1,1,1,2,6,6.6,-3,1.0
44,2016-02-03,21-346,ORL,@,OKC,L (-3),1,29:09,3,11,.273,0,0,,0,0,,1,4,5,6,0,0,1,4,6,3.0,-6,1.0
45,2016-02-05,21-348,ORL,,LAC,L (-14),1,29:31,2,7,.286,0,1,.000,2,4,.500,0,1,1,3,0,0,3,4,6,-1.1,-11,1.0
46,2016-02-07,21-350,ORL,,ATL,W (+2),1,32:35,5,10,.500,2,4,.500,0,0,,0,4,4,12,1,1,3,3,12,14.1,+6,1.0
47,2016-02-08,21-351,ORL,@,ATL,W (+7),1,41:22,8,15,.533,2,4,.500,2,4,.500,0,4,4,7,3,1,2,2,20,18.9,+8,1.0
48,2016-02-10,21-353,ORL,,SAS,L (-2),1,41:50,5,11,.455,0,1,.000,3,4,.750,1,5,6,7,2,0,2,3,13,12.8,-4,1.0
49,2016-02-19,21-362,ORL,,DAL,W (+6),1,28:18,4,9,.444,1,3,.333,0,0,,1,2,3,3,0,1,0,1,9,8.0,+8,1.0
50,2016-02-21,21-364,ORL,,IND,L (-3),1,22:52,1,5,.200,0,1,.000,2,2,1.000,1,1,2,4,2,0,3,3,4,2.5,-1,1.0
51,2016-02-23,22-001,ORL,@,PHI,W (+9),1,20:28,0,4,.000,0,1,.000,3,6,.500,1,0,1,8,0,0,0,2,3,4.5,+9,1.0
52,2016-02-25,22-003,ORL,,GSW,L (-16),1,28:53,5,8,.625,2,3,.667,0,2,.000,0,2,2,6,1,0,4,2,12,8.6,-14,1.0
53,2016-02-26,22-004,ORL,@,NYK,L (-13),1,27:14,4,7,.571,0,1,.000,0,0,,2,3,5,9,0,0,2,2,8,10.5,0,1.0
54,2016-02-28,22-006,ORL,,PHI,W (+14),1,32:40,4,9,.444,0,0,,3,4,.750,2,2,4,10,1,1,5,3,11,10.4,+11,1.0
55,2016-03-01,22-008,ORL,@,DAL,L (-13),1,24:16,5,8,.625,2,4,.500,0,0,,0,2,2,3,2,0,4,4,12,7.5,-13,1.0
56,2016-03-02,22-009,ORL,,CHI,W (+13),1,33:29,4,9,.444,1,1,1.000,0,0,,0,4,4,12,1,1,3,2,9,11.8,+23,1.0
57,2016-03-04,22-011,ORL,,PHO,L (-18),1,34:29,9,17,.529,1,3,.333,0,2,.000,2,0,2,11,3,0,3,2,19,18.2,-9,1.0
58,2016-03-07,22-014,ORL,@,GSW,L (-6),1,23:23,2,7,.286,0,0,,2,3,.667,0,2,2,7,3,0,1,2,6,8.2,-10,1.0
59,2016-03-08,22-015,ORL,@,LAL,L (-9),1,20:10,3,7,.429,1,1,1.000,0,2,.000,1,1,2,3,1,0,1,1,7,5.2,-6,1.0
60,2016-03-20,22-027,ORL,@,TOR,L (-5),0,16:38,1,3,.333,0,1,.000,0,1,.000,2,0,2,4,1,1,4,1,2,1.4,-3,1.0
61,2016-03-21,22-028,ORL,@,BOS,L (-11),0,31:06,4,9,.444,0,1,.000,0,1,.000,0,1,1,6,0,1,2,3,8,4.9,+1,1.0
62,2016-03-23,22-030,ORL,@,DET,L (-16),0,34:29,9,21,.429,0,3,.000,2,4,.500,5,5,10,10,1,0,1,3,20,18.9,-6,1.0
63,2016-03-25,22-032,ORL,@,MIA,L (-11),1,34:08,6,9,.667,0,0,,2,4,.500,4,3,7,7,0,0,4,2,14,13.1,-7,1.0
64,2016-03-26,22-033,ORL,,CHI,W (+22),1,29:37,7,9,.778,0,0,,1,1,1.000,1,2,3,10,0,2,3,1,15,17.8,+16,1.0
65,2016-03-29,22-036,ORL,,BRK,W (+34),1,26:05,4,11,.364,0,1,.000,3,3,1.000,1,4,5,12,2,0,1,3,11,15.0,+19,1.0
66,2016-03-31,22-038,ORL,@,IND,W (+20),1,29:31,5,10,.500,0,0,,0,0,,2,5,7,5,0,0,2,0,10,9.4,+12,1.0
67,2016-04-01,22-039,ORL,@,MIL,L (-3),1,30:16,3,9,.333,0,1,.000,0,0,,0,6,6,10,1,0,3,3,6,6.5,-8,1.0
68,2016-04-03,22-041,ORL,,MEM,W (+12),1,31:25,2,8,.250,0,1,.000,3,3,1.000,2,0,2,11,0,0,1,0,7,10.3,+1,1.0
69,2016-04-06,22-044,ORL,,DET,L (-4),1,32:10,8,13,.615,0,1,.000,1,1,1.000,1,1,2,5,2,1,3,2,17,14.5,-6,1.0
70,2016-04-08,22-046,ORL,,MIA,W (+3),1,37:03,6,12,.500,0,2,.000,4,7,.571,0,3,3,10,1,0,3,2,16,13.9,+2,1.0
71,2016-04-10,22-048,ORL,@,MIA,L (-22),1,25:49,3,8,.375,1,1,1.000,1,2,.500,1,3,4,4,1,0,2,2,8,5.8,-11,1.0
72,2016-04-11,22-049,ORL,,MIL,W (+9),1,31:13,3,8,.375,0,2,.000,5,10,.500,0,3,3,11,3,0,4,1,11,11.8,+22,1.0
73,2016-04-13,22-051,ORL,@,CHO,L (-14),1,24:47,1,5,.200,0,2,.000,0,2,.000,1,3,4,7,1,0,2,1,2,3.2,-5,1.0
